"","dataset","location","year","month","day","date","data_quality","max_temp_c","max_temp_flag","min_temp_c","min_temp_flag","mean_temp_c","mean_temp_flag","heat_deg_days_c","heat_deg_days_flag","cool_deg_days_c","cool_deg_days_flag","total_rain_mm","total_rain_flag","total_snow_cm","total_snow_flag","total_precip_mm","total_precip_flag","snow_on_grnd_cm","snow_on_grnd_flag","dir_of_max_gust_10s_deg","dir_of_max_gust_flag","spd_of_max_gust_km_h","spd_of_max_gust_flag","max_temp_c_nascrup"
"1","ec_climate_daily","TORONTO INTL A ON 51459",2014,1,1,2014-01-01,NA,-10,NA,-15.3,NA,-12.7,NA,30.7,NA,0,NA,0,NA,0,NA,0,NA,3,NA,27,NA,35,NA,-10
"2","ec_climate_daily","TORONTO INTL A ON 51459",2014,1,2,2014-01-02,NA,-15.2,NA,-20,NA,-17.6,NA,35.6,NA,0,NA,0,NA,1,NA,0.8,NA,3,NA,35,NA,48,NA,-15.2
"3","ec_climate_daily","TORONTO INTL A ON 51459",2014,1,3,2014-01-03,NA,-9.2,NA,-23.8,NA,-16.5,NA,34.5,NA,0,NA,0,NA,0,NA,0,NA,4,NA,21,NA,41,NA,-9.2
"4","ec_climate_daily","TORONTO INTL A ON 51459",2014,1,4,2014-01-04,NA,-0.4,NA,-9.2,NA,-4.8,NA,22.8,NA,0,NA,0,NA,0.4,NA,0.4,NA,4,NA,23,NA,57,NA,-0.4
"5","ec_climate_daily","TORONTO INTL A ON 51459",2014,1,5,2014-01-05,NA,-0.1,NA,-2.6,NA,-1.4,NA,19.4,NA,0,NA,1.8,NA,11.6,NA,14.4,NA,6,NA,NA,NA,NA,NA,-0.1
"6","ec_climate_daily","TORONTO INTL A ON 51459",2014,1,6,2014-01-06,NA,-0.1,NA,-17.5,NA,-8.8,NA,26.8,NA,0,NA,4,NA,1.2,NA,5.2,NA,12,NA,25,NA,82,NA,-0.1
"7","ec_climate_daily","TORONTO INTL A ON 51459",2014,1,7,2014-01-07,NA,-17.3,NA,-24.2,NA,-20.8,NA,38.8,NA,0,NA,0,NA,0,"T",0,"T",12,NA,26,NA,82,NA,-17.3
"8","ec_climate_daily","TORONTO INTL A ON 51459",2014,1,8,2014-01-08,NA,-9.1,NA,-17.5,NA,-13.3,NA,31.3,NA,0,NA,0,NA,0,"T",0,"T",12,NA,24,NA,37,NA,-9.1
"9","ec_climate_daily","TORONTO INTL A ON 51459",2014,1,9,2014-01-09,NA,-6.2,NA,-16,NA,-11.1,NA,29.1,NA,0,NA,0,NA,0.2,NA,0.2,NA,8,NA,NA,NA,NA,NA,-6.2
"10","ec_climate_daily","TORONTO INTL A ON 51459",2014,1,10,2014-01-10,NA,2.7,NA,-8.1,NA,-2.7,NA,20.7,NA,0,NA,1.2,NA,1.8,NA,3,NA,10,NA,NA,NA,NA,NA,2.7
"11","ec_climate_daily","TORONTO INTL A ON 51459",2014,1,11,2014-01-11,NA,6.8,NA,1.6,NA,4.2,NA,13.8,NA,0,NA,7.8,NA,0,NA,7.8,NA,8,NA,27,NA,56,NA,6.8
"12","ec_climate_daily","TORONTO INTL A ON 51459",2014,1,12,2014-01-12,NA,2.3,NA,0.4,NA,1.4,NA,16.6,NA,0,NA,0,NA,0,NA,0,NA,4,NA,27,NA,59,NA,2.3
"13","ec_climate_daily","TORONTO INTL A ON 51459",2014,1,13,2014-01-13,NA,7.5,NA,0.5,NA,4,NA,14,NA,0,NA,1,NA,0,NA,1,NA,3,NA,21,NA,41,NA,7.5
"14","ec_climate_daily","TORONTO INTL A ON 51459",2014,1,14,2014-01-14,NA,4.2,NA,-0.6,NA,1.8,NA,16.2,NA,0,NA,0,NA,0,"T",0,"T",2,NA,NA,NA,NA,NA,4.2
"15","ec_climate_daily","TORONTO INTL A ON 51459",2014,1,15,2014-01-15,NA,0.7,NA,-5.9,NA,-2.6,NA,20.6,NA,0,NA,0,NA,0,"T",0,"T",1,NA,22,NA,63,NA,0.7
"16","ec_climate_daily","TORONTO INTL A ON 51459",2014,1,16,2014-01-16,NA,-0.9,NA,-5.4,NA,-3.2,NA,21.2,NA,0,NA,0,NA,1.6,NA,1.6,NA,1,NA,21,NA,46,NA,-0.9
"17","ec_climate_daily","TORONTO INTL A ON 51459",2014,1,17,2014-01-17,NA,1.4,NA,-2.9,NA,-0.8,NA,18.8,NA,0,NA,0,NA,2.6,NA,2.4,NA,4,NA,25,NA,43,NA,1.4
"18","ec_climate_daily","TORONTO INTL A ON 51459",2014,1,18,2014-01-18,NA,-2.7,NA,-8.5,NA,-5.6,NA,23.6,NA,0,NA,0,NA,0.6,NA,0.6,NA,3,NA,27,NA,39,NA,-2.7
"19","ec_climate_daily","TORONTO INTL A ON 51459",2014,1,19,2014-01-19,NA,-2.7,NA,-8.8,NA,-5.8,NA,23.8,NA,0,NA,0,NA,0.6,NA,0.6,NA,3,NA,22,NA,61,NA,-2.7
"20","ec_climate_daily","TORONTO INTL A ON 51459",2014,1,20,2014-01-20,NA,-2.7,NA,-17.3,NA,-10,NA,28,NA,0,NA,0,NA,1,NA,0.8,NA,4,NA,35,NA,43,NA,-2.7
"21","ec_climate_daily","TORONTO INTL A ON 51459",2014,1,21,2014-01-21,NA,-16.9,NA,-21.2,NA,-19.1,NA,37.1,NA,0,NA,0,NA,0,NA,0,NA,4,NA,34,NA,37,NA,-16.9
"22","ec_climate_daily","TORONTO INTL A ON 51459",2014,1,22,2014-01-22,NA,-13,NA,-23.5,NA,-18.3,NA,36.3,NA,0,NA,0,NA,0,"T",0,"T",4,NA,NA,NA,NA,NA,-13
"23","ec_climate_daily","TORONTO INTL A ON 51459",2014,1,23,2014-01-23,NA,-14,NA,-19.5,NA,-16.8,NA,34.8,NA,0,NA,0,NA,0.4,NA,0.2,NA,4,NA,31,NA,35,NA,-14
"24","ec_climate_daily","TORONTO INTL A ON 51459",2014,1,24,2014-01-24,NA,-8.7,NA,-19.6,NA,-14.2,NA,32.2,NA,0,NA,0,NA,0.6,NA,0.6,NA,4,NA,21,NA,67,NA,-8.7
"25","ec_climate_daily","TORONTO INTL A ON 51459",2014,1,25,2014-01-25,NA,-3.3,NA,-17.1,NA,-10.2,NA,28.2,NA,0,NA,0,NA,4.2,NA,3.6,NA,7,NA,31,NA,63,NA,-3.3
"26","ec_climate_daily","TORONTO INTL A ON 51459",2014,1,26,2014-01-26,NA,-4.9,NA,-18.1,NA,-11.5,NA,29.5,NA,0,NA,0,NA,1.4,NA,1,NA,8,NA,23,NA,41,NA,-4.9
"27","ec_climate_daily","TORONTO INTL A ON 51459",2014,1,27,2014-01-27,NA,-4.8,NA,-17.4,NA,-11.1,NA,29.1,NA,0,NA,0,NA,2.4,NA,2,NA,9,NA,27,NA,65,NA,-4.8
"28","ec_climate_daily","TORONTO INTL A ON 51459",2014,1,28,2014-01-28,NA,-12.5,NA,-20.3,NA,-16.4,NA,34.4,NA,0,NA,0,NA,0,NA,0,NA,9,NA,26,NA,52,NA,-12.5
"29","ec_climate_daily","TORONTO INTL A ON 51459",2014,1,29,2014-01-29,NA,-10.1,NA,-18.5,NA,-14.3,NA,32.3,NA,0,NA,0,NA,0,NA,0,NA,9,NA,26,NA,56,NA,-10.1
"30","ec_climate_daily","TORONTO INTL A ON 51459",2014,1,30,2014-01-30,NA,-2.1,NA,-13.1,NA,-7.6,NA,25.6,NA,0,NA,0.2,NA,0.4,NA,0.4,NA,9,NA,25,NA,69,NA,-2.1
"31","ec_climate_daily","TORONTO INTL A ON 51459",2014,1,31,2014-01-31,NA,0.2,NA,-4.3,NA,-2.1,NA,20.1,NA,0,NA,0,NA,0,"T",0,"T",8,NA,25,NA,39,NA,0.2
"32","ec_climate_daily","TORONTO INTL A ON 51459",2014,2,1,2014-02-01,NA,0.6,NA,-3.7,NA,-1.6,NA,19.6,NA,0,NA,0,NA,11,NA,12.4,NA,6,NA,NA,NA,NA,NA,0.6
"33","ec_climate_daily","TORONTO INTL A ON 51459",2014,2,2,2014-02-02,NA,0.2,NA,-8.4,NA,-4.1,NA,22.1,NA,0,NA,0,NA,0,"T",0,"T",14,NA,28,NA,37,NA,0.2
"34","ec_climate_daily","TORONTO INTL A ON 51459",2014,2,3,2014-02-03,NA,-4,NA,-14.3,NA,-9.2,NA,27.2,NA,0,NA,0,NA,0,NA,0,NA,14,NA,NA,NA,NA,NA,-4
"35","ec_climate_daily","TORONTO INTL A ON 51459",2014,2,4,2014-02-04,NA,-4.7,NA,-15.7,NA,-10.2,NA,28.2,NA,0,NA,0,NA,1,NA,1,NA,12,NA,NA,NA,NA,NA,-4.7
"36","ec_climate_daily","TORONTO INTL A ON 51459",2014,2,5,2014-02-05,NA,-6.3,NA,-14.8,NA,-10.6,NA,28.6,NA,0,NA,0,NA,14.9,NA,11.2,NA,15,NA,1,NA,50,NA,-6.3
"37","ec_climate_daily","TORONTO INTL A ON 51459",2014,2,6,2014-02-06,NA,-7.7,NA,-17.1,NA,-12.4,NA,30.4,NA,0,NA,0,NA,0,"T",0,"T",25,NA,25,NA,44,NA,-7.7
"38","ec_climate_daily","TORONTO INTL A ON 51459",2014,2,7,2014-02-07,NA,-10.2,NA,-16.3,NA,-13.3,NA,31.3,NA,0,NA,0,NA,0,"T",0,"T",23,NA,26,NA,57,NA,-10.2
"39","ec_climate_daily","TORONTO INTL A ON 51459",2014,2,8,2014-02-08,NA,-10.2,NA,-18,NA,-14.1,NA,32.1,NA,0,NA,0,NA,0.4,NA,0.4,NA,22,NA,NA,NA,NA,NA,-10.2
"40","ec_climate_daily","TORONTO INTL A ON 51459",2014,2,9,2014-02-09,NA,-8.3,NA,-16.1,NA,-12.2,NA,30.2,NA,0,NA,0,NA,2.6,NA,2.4,NA,22,NA,NA,NA,NA,NA,-8.3
"41","ec_climate_daily","TORONTO INTL A ON 51459",2014,2,10,2014-02-10,NA,-6.8,NA,-13.4,NA,-10.1,NA,28.1,NA,0,NA,0,NA,0,NA,0,NA,23,NA,31,NA,41,NA,-6.8
"42","ec_climate_daily","TORONTO INTL A ON 51459",2014,2,11,2014-02-11,NA,-9.8,NA,-17.4,NA,-13.6,NA,31.6,NA,0,NA,0,NA,0,NA,0,NA,20,NA,29,NA,37,NA,-9.8
"43","ec_climate_daily","TORONTO INTL A ON 51459",2014,2,12,2014-02-12,NA,-7.2,NA,-21.3,NA,-14.3,NA,32.3,NA,0,NA,0,NA,0,NA,0,NA,18,NA,NA,NA,NA,NA,-7.2
"44","ec_climate_daily","TORONTO INTL A ON 51459",2014,2,13,2014-02-13,NA,-2.5,NA,-15.1,NA,-8.8,NA,26.8,NA,0,NA,0,NA,0,NA,0,NA,18,NA,NA,NA,NA,NA,-2.5
"45","ec_climate_daily","TORONTO INTL A ON 51459",2014,2,14,2014-02-14,NA,-0.6,NA,-7,NA,-3.8,NA,21.8,NA,0,NA,0,NA,0.2,NA,0.2,NA,17,NA,26,NA,43,NA,-0.6
"46","ec_climate_daily","TORONTO INTL A ON 51459",2014,2,15,2014-02-15,NA,-3.8,NA,-14.1,NA,-9,NA,27,NA,0,NA,0,NA,0,"T",0,"T",17,NA,29,NA,32,NA,-3.8
"47","ec_climate_daily","TORONTO INTL A ON 51459",2014,2,16,2014-02-16,NA,-8,NA,-15.4,NA,-11.7,NA,29.7,NA,0,NA,0,NA,0.4,NA,0.4,NA,16,NA,36,NA,39,NA,-8
"48","ec_climate_daily","TORONTO INTL A ON 51459",2014,2,17,2014-02-17,NA,-3.2,NA,-17.3,NA,-10.3,NA,28.3,NA,0,NA,0,NA,1.2,NA,1.2,NA,16,NA,10,NA,59,NA,-3.2
"49","ec_climate_daily","TORONTO INTL A ON 51459",2014,2,18,2014-02-18,NA,-1.2,NA,-4.7,NA,-3,NA,21,NA,0,NA,0,NA,4.4,NA,4.2,NA,20,NA,26,NA,48,NA,-1.2
"50","ec_climate_daily","TORONTO INTL A ON 51459",2014,2,19,2014-02-19,NA,5.5,NA,-6.3,NA,-0.4,NA,18.4,NA,0,NA,0.2,NA,0,NA,0.2,NA,20,NA,30,NA,48,NA,5.5
"51","ec_climate_daily","TORONTO INTL A ON 51459",2014,2,20,2014-02-20,NA,2.2,NA,-3,NA,-0.4,NA,18.4,NA,0,NA,11.2,NA,3.2,NA,15,NA,14,NA,10,NA,52,NA,2.2
"52","ec_climate_daily","TORONTO INTL A ON 51459",2014,2,21,2014-02-21,NA,4.4,NA,-0.8,NA,1.8,NA,16.2,NA,0,NA,5.6,NA,0,"T",5.6,NA,10,NA,23,NA,83,NA,4.4
"53","ec_climate_daily","TORONTO INTL A ON 51459",2014,2,22,2014-02-22,NA,2.1,NA,-2.3,NA,-0.1,NA,18.1,NA,0,NA,0,NA,0,"T",0,"T",8,NA,25,NA,76,NA,2.1
"54","ec_climate_daily","TORONTO INTL A ON 51459",2014,2,23,2014-02-23,NA,-1.1,NA,-6.4,NA,-3.8,NA,21.8,NA,0,NA,0,NA,0,NA,0,NA,7,NA,26,NA,57,NA,-1.1
"55","ec_climate_daily","TORONTO INTL A ON 51459",2014,2,24,2014-02-24,NA,-6.1,NA,-10.5,NA,-8.3,NA,26.3,NA,0,NA,0,NA,0,"T",0,"T",7,NA,28,NA,61,NA,-6.1
"56","ec_climate_daily","TORONTO INTL A ON 51459",2014,2,25,2014-02-25,NA,-7,NA,-11.8,NA,-9.4,NA,27.4,NA,0,NA,0,NA,0,"T",0,"T",7,NA,25,NA,56,NA,-7
"57","ec_climate_daily","TORONTO INTL A ON 51459",2014,2,26,2014-02-26,NA,-10,NA,-15.8,NA,-12.9,NA,30.9,NA,0,NA,0,NA,0,NA,0,NA,7,NA,28,NA,56,NA,-10
"58","ec_climate_daily","TORONTO INTL A ON 51459",2014,2,27,2014-02-27,NA,-9.4,NA,-17.2,NA,-13.3,NA,31.3,NA,0,NA,0,NA,0.2,NA,0.2,NA,7,NA,31,NA,80,NA,-9.4
"59","ec_climate_daily","TORONTO INTL A ON 51459",2014,2,28,2014-02-28,NA,-8.1,NA,-19.8,NA,-14,NA,32,NA,0,NA,0,NA,0,NA,0,NA,7,NA,31,NA,35,NA,-8.1
"60","ec_climate_daily","TORONTO INTL A ON 51459",2014,3,1,2014-03-01,NA,-2.5,NA,-11.4,NA,-7,NA,25,NA,0,NA,0,NA,4.2,NA,3.8,NA,7,NA,30,NA,43,NA,-2.5
"61","ec_climate_daily","TORONTO INTL A ON 51459",2014,3,2,2014-03-02,NA,-9.9,NA,-17.6,NA,-13.8,NA,31.8,NA,0,NA,0,NA,1.8,NA,1.6,NA,13,NA,31,NA,37,NA,-9.9
"62","ec_climate_daily","TORONTO INTL A ON 51459",2014,3,3,2014-03-03,NA,-12.1,NA,-19.6,NA,-15.9,NA,33.9,NA,0,NA,0,NA,0,NA,0,NA,12,NA,32,NA,39,NA,-12.1
"63","ec_climate_daily","TORONTO INTL A ON 51459",2014,3,4,2014-03-04,NA,-8.9,NA,-17.7,NA,-13.3,NA,31.3,NA,0,NA,0,NA,2,NA,1,NA,12,NA,NA,NA,NA,NA,-8.9
"64","ec_climate_daily","TORONTO INTL A ON 51459",2014,3,5,2014-03-05,NA,-6,NA,-14.6,NA,-10.3,NA,28.3,NA,0,NA,0,NA,0,"T",0,"T",13,NA,1,NA,32,NA,-6
"65","ec_climate_daily","TORONTO INTL A ON 51459",2014,3,6,2014-03-06,NA,-4.8,NA,-11.2,NA,-8,NA,26,NA,0,NA,0,NA,10.6,NA,2.4,NA,22,NA,12,NA,43,NA,-4.8
"66","ec_climate_daily","TORONTO INTL A ON 51459",2014,3,7,2014-03-07,NA,2.4,NA,-13.7,NA,-5.7,NA,23.7,NA,0,NA,0,NA,0,NA,0,NA,22,NA,NA,NA,NA,NA,2.4
"67","ec_climate_daily","TORONTO INTL A ON 51459",2014,3,8,2014-03-08,NA,2.2,NA,-8.1,NA,-3,NA,21,NA,0,NA,0,NA,0,NA,0,NA,12,NA,33,NA,43,NA,2.2
"68","ec_climate_daily","TORONTO INTL A ON 51459",2014,3,9,2014-03-09,NA,0.4,NA,-10.9,NA,-5.3,NA,23.3,NA,0,NA,0,NA,0,NA,0,NA,10,NA,26,NA,59,NA,0.4
"69","ec_climate_daily","TORONTO INTL A ON 51459",2014,3,10,2014-03-10,NA,6.8,NA,-0.1,NA,3.4,NA,14.6,NA,0,NA,0,NA,0,NA,0,NA,8,NA,26,NA,37,NA,6.8
"70","ec_climate_daily","TORONTO INTL A ON 51459",2014,3,11,2014-03-11,NA,10.1,NA,1.6,NA,5.9,NA,12.1,NA,0,NA,0,NA,0,NA,0,NA,3,NA,NA,NA,NA,NA,10.1
"71","ec_climate_daily","TORONTO INTL A ON 51459",2014,3,12,2014-03-12,NA,2.4,NA,-15.1,NA,-6.4,NA,24.4,NA,0,NA,0,NA,9.2,NA,8.4,NA,1,NA,36,NA,65,NA,2.4
"72","ec_climate_daily","TORONTO INTL A ON 51459",2014,3,13,2014-03-13,NA,-7.1,NA,-17,NA,-12.1,NA,30.1,NA,0,NA,0,NA,0,NA,0,NA,8,NA,34,NA,61,NA,-7.1
"73","ec_climate_daily","TORONTO INTL A ON 51459",2014,3,14,2014-03-14,NA,9.8,NA,-7.1,NA,1.4,NA,16.6,NA,0,NA,0,NA,0,NA,0,NA,7,NA,24,NA,74,NA,9.8
"74","ec_climate_daily","TORONTO INTL A ON 51459",2014,3,15,2014-03-15,NA,4.7,NA,-8.6,NA,-2,NA,20,NA,0,NA,0,NA,0,"T",0,"T",2,NA,30,NA,65,NA,4.7
"75","ec_climate_daily","TORONTO INTL A ON 51459",2014,3,16,2014-03-16,NA,-8.4,NA,-14.5,NA,-11.5,NA,29.5,NA,0,NA,0,NA,0,NA,0,NA,1,NA,35,NA,41,NA,-8.4
"76","ec_climate_daily","TORONTO INTL A ON 51459",2014,3,17,2014-03-17,NA,-4,NA,-16,NA,-10,NA,28,NA,0,NA,0,NA,0,"T",0,"T",1,NA,16,NA,33,NA,-4
"77","ec_climate_daily","TORONTO INTL A ON 51459",2014,3,18,2014-03-18,NA,2.1,NA,-8.7,NA,-3.3,NA,21.3,NA,0,NA,0,NA,0,NA,0,NA,1,NA,9,NA,33,NA,2.1
"78","ec_climate_daily","TORONTO INTL A ON 51459",2014,3,19,2014-03-19,NA,5.8,NA,-0.6,NA,2.6,NA,15.4,NA,0,NA,2.8,NA,0,"T",2.8,NA,1,NA,27,NA,54,NA,5.8
"79","ec_climate_daily","TORONTO INTL A ON 51459",2014,3,20,2014-03-20,NA,2.9,NA,-2.8,NA,0.1,NA,17.9,NA,0,NA,0,NA,0,"T",0,"T",1,NA,29,NA,67,NA,2.9
"80","ec_climate_daily","TORONTO INTL A ON 51459",2014,3,21,2014-03-21,NA,4.2,NA,-4.6,NA,-0.2,NA,18.2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,28,NA,37,NA,4.2
"81","ec_climate_daily","TORONTO INTL A ON 51459",2014,3,22,2014-03-22,NA,3.5,NA,-7.5,NA,-2,NA,20,NA,0,NA,0,NA,1.2,NA,1.2,NA,1,NA,32,NA,69,NA,3.5
"82","ec_climate_daily","TORONTO INTL A ON 51459",2014,3,23,2014-03-23,NA,-4.5,NA,-10.6,NA,-7.6,NA,25.6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,30,NA,57,NA,-4.5
"83","ec_climate_daily","TORONTO INTL A ON 51459",2014,3,24,2014-03-24,NA,-3.2,NA,-11.7,NA,-7.5,NA,25.5,NA,0,NA,0,NA,0,"T",0,"T",0,NA,26,NA,41,NA,-3.2
"84","ec_climate_daily","TORONTO INTL A ON 51459",2014,3,25,2014-03-25,NA,0.8,NA,-10.2,NA,-4.7,NA,22.7,NA,0,NA,0,NA,0,"T",0,"T",0,NA,27,NA,57,NA,0.8
"85","ec_climate_daily","TORONTO INTL A ON 51459",2014,3,26,2014-03-26,NA,-4.2,NA,-12.3,NA,-8.3,NA,26.3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,28,NA,46,NA,-4.2
"86","ec_climate_daily","TORONTO INTL A ON 51459",2014,3,27,2014-03-27,NA,3.4,NA,-9.7,NA,-3.2,NA,21.2,NA,0,NA,1,NA,0.6,NA,1.6,NA,0,NA,16,NA,39,NA,3.4
"87","ec_climate_daily","TORONTO INTL A ON 51459",2014,3,28,2014-03-28,NA,10,NA,1.5,NA,5.8,NA,12.2,NA,0,NA,4.2,NA,0,NA,4.2,NA,0,NA,22,NA,54,NA,10
"88","ec_climate_daily","TORONTO INTL A ON 51459",2014,3,29,2014-03-29,NA,2.4,NA,0.8,NA,1.6,NA,16.4,NA,0,NA,0,NA,0,"T",0,"T",0,NA,3,NA,44,NA,2.4
"89","ec_climate_daily","TORONTO INTL A ON 51459",2014,3,30,2014-03-30,NA,6.6,NA,-1.7,NA,2.5,NA,15.5,NA,0,NA,0,"T",0,NA,0,"T",0,NA,36,NA,50,NA,6.6
"90","ec_climate_daily","TORONTO INTL A ON 51459",2014,3,31,2014-03-31,NA,11.2,NA,-0.9,NA,5.2,NA,12.8,NA,0,NA,0,NA,0,NA,0,NA,0,NA,35,NA,35,NA,11.2
"91","ec_climate_daily","TORONTO INTL A ON 51459",2014,4,1,2014-04-01,NA,7.7,NA,1.2,NA,4.5,NA,13.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,30,NA,52,NA,7.7
"92","ec_climate_daily","TORONTO INTL A ON 51459",2014,4,2,2014-04-02,NA,7,NA,-1.2,NA,2.9,NA,15.1,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,28,NA,39,NA,7
"93","ec_climate_daily","TORONTO INTL A ON 51459",2014,4,3,2014-04-03,NA,4.2,NA,-2.7,NA,0.8,NA,17.2,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,9,NA,52,NA,4.2
"94","ec_climate_daily","TORONTO INTL A ON 51459",2014,4,4,2014-04-04,NA,6.7,NA,1.4,NA,4.1,NA,13.9,NA,0,NA,9.2,NA,0,NA,9.2,NA,NA,NA,28,NA,72,NA,6.7
"95","ec_climate_daily","TORONTO INTL A ON 51459",2014,4,5,2014-04-05,NA,3.8,NA,-2.3,NA,0.8,NA,17.2,NA,0,NA,0,NA,0,"T",0,"T",NA,NA,27,NA,69,NA,3.8
"96","ec_climate_daily","TORONTO INTL A ON 51459",2014,4,6,2014-04-06,NA,11.4,NA,-4.3,NA,3.6,NA,14.4,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,11.4
"97","ec_climate_daily","TORONTO INTL A ON 51459",2014,4,7,2014-04-07,NA,9.6,NA,-0.3,NA,4.7,NA,13.3,NA,0,NA,13.4,NA,0,NA,13.4,NA,NA,NA,7,NA,46,NA,9.6
"98","ec_climate_daily","TORONTO INTL A ON 51459",2014,4,8,2014-04-08,NA,12.3,NA,1.1,NA,6.7,NA,11.3,NA,0,NA,4,NA,0,"T",4,NA,0,NA,28,NA,57,NA,12.3
"99","ec_climate_daily","TORONTO INTL A ON 51459",2014,4,9,2014-04-09,NA,10.4,NA,0.6,NA,5.5,NA,12.5,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,29,NA,54,NA,10.4
"100","ec_climate_daily","TORONTO INTL A ON 51459",2014,4,10,2014-04-10,NA,19.6,NA,3.1,NA,11.4,NA,6.6,NA,0,NA,0,"T",0,NA,0,"T",NA,NA,22,NA,78,NA,19.6
"101","ec_climate_daily","TORONTO INTL A ON 51459",2014,4,11,2014-04-11,NA,14.2,NA,2.4,NA,8.3,NA,9.7,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,14.2
"102","ec_climate_daily","TORONTO INTL A ON 51459",2014,4,12,2014-04-12,NA,14.6,NA,3.8,NA,9.2,NA,8.8,NA,0,NA,5.4,NA,0,NA,5.4,NA,NA,NA,7,NA,39,NA,14.6
"103","ec_climate_daily","TORONTO INTL A ON 51459",2014,4,13,2014-04-13,NA,22.7,NA,5.2,NA,14,NA,4,NA,0,NA,6,NA,0,NA,6,NA,NA,NA,23,NA,61,NA,22.7
"104","ec_climate_daily","TORONTO INTL A ON 51459",2014,4,14,2014-04-14,NA,21.8,NA,1.4,NA,11.6,NA,6.4,NA,0,NA,4,NA,0,NA,4,NA,NA,NA,22,NA,96,NA,21.8
"105","ec_climate_daily","TORONTO INTL A ON 51459",2014,4,15,2014-04-15,NA,1.5,NA,-5.4,NA,-2,NA,20,NA,0,NA,4.6,NA,3,NA,7.8,NA,2,NA,30,NA,59,NA,1.5
"106","ec_climate_daily","TORONTO INTL A ON 51459",2014,4,16,2014-04-16,NA,4,NA,-6.9,NA,-1.5,NA,19.5,NA,0,NA,0,NA,0,NA,0,NA,1,NA,32,NA,37,NA,4
"107","ec_climate_daily","TORONTO INTL A ON 51459",2014,4,17,2014-04-17,NA,8.4,NA,-0.9,NA,3.8,NA,14.2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,10,NA,43,NA,8.4
"108","ec_climate_daily","TORONTO INTL A ON 51459",2014,4,18,2014-04-18,NA,11.3,NA,0.9,NA,6.1,NA,11.9,NA,0,NA,0.4,NA,0,NA,0.4,NA,NA,NA,30,NA,41,NA,11.3
"109","ec_climate_daily","TORONTO INTL A ON 51459",2014,4,19,2014-04-19,NA,11.1,NA,-0.2,NA,5.5,NA,12.5,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,1,NA,39,NA,11.1
"110","ec_climate_daily","TORONTO INTL A ON 51459",2014,4,20,2014-04-20,NA,12.8,NA,2.1,NA,7.5,NA,10.5,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,12.8
"111","ec_climate_daily","TORONTO INTL A ON 51459",2014,4,21,2014-04-21,NA,19.4,NA,5.7,NA,12.6,NA,5.4,NA,0,NA,0,"T",0,NA,0,"T",NA,NA,NA,NA,NA,NA,19.4
"112","ec_climate_daily","TORONTO INTL A ON 51459",2014,4,22,2014-04-22,NA,14.4,NA,4.3,NA,9.4,NA,8.6,NA,0,NA,2.8,NA,0,NA,2.8,NA,NA,NA,28,NA,56,NA,14.4
"113","ec_climate_daily","TORONTO INTL A ON 51459",2014,4,23,2014-04-23,NA,9.2,NA,1.1,NA,5.2,NA,12.8,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,34,NA,59,NA,9.2
"114","ec_climate_daily","TORONTO INTL A ON 51459",2014,4,24,2014-04-24,NA,13.1,NA,-1.1,NA,6,NA,12,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,32,NA,35,NA,13.1
"115","ec_climate_daily","TORONTO INTL A ON 51459",2014,4,25,2014-04-25,NA,9.7,NA,3.8,NA,6.8,NA,11.2,NA,0,NA,5,NA,0,NA,5,NA,NA,NA,10,NA,59,NA,9.7
"116","ec_climate_daily","TORONTO INTL A ON 51459",2014,4,26,2014-04-26,NA,10.6,NA,3.1,NA,6.9,NA,11.1,NA,0,NA,0,"T",0,NA,0,"T",NA,NA,34,NA,50,NA,10.6
"117","ec_climate_daily","TORONTO INTL A ON 51459",2014,4,27,2014-04-27,NA,12.7,NA,1.7,NA,7.2,NA,10.8,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,35,NA,37,NA,12.7
"118","ec_climate_daily","TORONTO INTL A ON 51459",2014,4,28,2014-04-28,NA,13,NA,2.5,NA,7.8,NA,10.2,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,10,NA,54,NA,13
"119","ec_climate_daily","TORONTO INTL A ON 51459",2014,4,29,2014-04-29,NA,8.5,NA,6.1,NA,7.3,NA,10.7,NA,0,NA,27.6,NA,0,NA,27.6,NA,NA,NA,10,NA,57,NA,8.5
"120","ec_climate_daily","TORONTO INTL A ON 51459",2014,4,30,2014-04-30,NA,6.9,NA,5.8,NA,6.4,NA,11.6,NA,0,NA,6,NA,0,NA,6,NA,NA,NA,7,NA,46,NA,6.9
